suite,task_id,task_description,noise_type,severity,rollout_index,episode_seed,success,episode_length
spatial,2,pick up the black bowl from table center and place it on the plate,clean,0,48,2048,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,clean,0,49,2049,True,100
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,0,2000,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,1,2001,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,2,2002,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,3,2003,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,4,2004,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,5,2005,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,6,2006,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,7,2007,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,8,2008,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,9,2009,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,10,2010,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,11,2011,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,12,2012,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,13,2013,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,14,2014,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,15,2015,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,16,2016,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,17,2017,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,18,2018,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,19,2019,True,109
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,20,2020,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,21,2021,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,22,2022,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,23,2023,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,24,2024,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,25,2025,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,26,2026,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,27,2027,True,124
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,28,2028,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,29,2029,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,30,2030,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,31,2031,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,32,2032,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,33,2033,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,34,2034,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,35,2035,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,36,2036,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,37,2037,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,38,2038,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,39,2039,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,40,2040,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,41,2041,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,42,2042,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,43,2043,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,44,2044,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,45,2045,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,46,2046,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,47,2047,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,48,2048,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,motion_blur,1,49,2049,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,0,2000,True,110
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,1,2001,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,2,2002,True,110
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,3,2003,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,4,2004,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,5,2005,True,132
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,6,2006,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,7,2007,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,8,2008,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,9,2009,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,10,2010,True,108
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,11,2011,True,102
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,12,2012,True,112
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,13,2013,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,14,2014,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,15,2015,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,16,2016,True,94
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,17,2017,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,18,2018,True,102
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,19,2019,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,20,2020,True,101
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,21,2021,True,99
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,22,2022,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,23,2023,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,24,2024,True,100
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,25,2025,True,98
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,26,2026,True,96
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,27,2027,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,28,2028,True,103
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,29,2029,True,115
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,30,2030,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,31,2031,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,32,2032,True,111
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,33,2033,True,100
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,34,2034,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,35,2035,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,36,2036,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,37,2037,True,137
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,38,2038,True,100
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,39,2039,True,99
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,40,2040,True,114
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,41,2041,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,42,2042,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,43,2043,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,44,2044,True,99
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,45,2045,True,104
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,46,2046,True,138
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,47,2047,True,107
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,48,2048,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,gaussian_blur,1,49,2049,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,0,2000,True,106
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,1,2001,True,115
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,2,2002,True,104
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,3,2003,True,109
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,4,2004,True,110
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,5,2005,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,6,2006,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,7,2007,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,8,2008,True,93
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,9,2009,True,115
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,10,2010,True,110
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,11,2011,True,94
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,12,2012,True,103
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,13,2013,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,14,2014,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,15,2015,True,103
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,16,2016,True,107
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,17,2017,True,104
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,18,2018,True,115
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,19,2019,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,20,2020,True,100
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,21,2021,True,121
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,22,2022,True,102
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,23,2023,True,100
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,24,2024,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,25,2025,True,105
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,26,2026,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,27,2027,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,28,2028,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,29,2029,True,105
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,30,2030,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,31,2031,True,108
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,32,2032,True,113
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,33,2033,True,92
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,34,2034,True,115
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,35,2035,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,36,2036,True,111
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,37,2037,True,103
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,38,2038,True,109
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,39,2039,True,111
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,40,2040,True,105
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,41,2041,True,103
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,42,2042,True,104
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,43,2043,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,44,2044,True,118
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,45,2045,True,104
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,46,2046,True,108
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,47,2047,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,48,2048,True,96
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,1,49,2049,True,106
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,0,2000,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,1,2001,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,2,2002,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,3,2003,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,4,2004,True,87
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,5,2005,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,6,2006,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,7,2007,True,111
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,8,2008,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,9,2009,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,10,2010,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,11,2011,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,12,2012,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,13,2013,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,14,2014,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,15,2015,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,16,2016,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,17,2017,True,99
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,18,2018,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,19,2019,True,89
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,20,2020,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,21,2021,True,93
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,22,2022,True,97
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,23,2023,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,24,2024,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,25,2025,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,26,2026,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,27,2027,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,28,2028,True,106
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,29,2029,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,30,2030,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,31,2031,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,32,2032,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,33,2033,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,34,2034,True,86
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,35,2035,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,36,2036,True,96
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,37,2037,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,38,2038,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,39,2039,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,40,2040,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,41,2041,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,42,2042,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,43,2043,True,109
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,44,2044,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,45,2045,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,46,2046,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,47,2047,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,48,2048,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,1,49,2049,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,0,2000,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,1,2001,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,2,2002,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,3,2003,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,4,2004,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,5,2005,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,6,2006,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,7,2007,True,98
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,8,2008,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,9,2009,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,10,2010,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,11,2011,True,240
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,12,2012,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,13,2013,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,14,2014,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,15,2015,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,16,2016,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,17,2017,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,18,2018,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,19,2019,True,163
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,20,2020,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,21,2021,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,22,2022,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,23,2023,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,24,2024,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,25,2025,True,96
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,26,2026,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,27,2027,True,128
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,28,2028,True,174
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,29,2029,True,105
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,30,2030,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,31,2031,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,32,2032,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,33,2033,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,34,2034,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,35,2035,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,36,2036,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,37,2037,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,38,2038,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,39,2039,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,40,2040,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,41,2041,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,42,2042,True,146
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,43,2043,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,44,2044,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,45,2045,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,46,2046,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,47,2047,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,48,2048,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,1,49,2049,True,134
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,0,3000,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,1,3001,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,2,3002,True,87
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,3,3003,True,85
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,4,3004,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,5,3005,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,6,3006,True,86
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,7,3007,True,85
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,8,3008,True,84
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,9,3009,True,88
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,10,3010,True,88
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,11,3011,True,79
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,12,3012,True,85
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,13,3013,True,92
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,14,3014,True,85
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,15,3015,True,99
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,16,3016,True,86
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,17,3017,True,95
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,18,3018,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,19,3019,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,20,3020,True,84
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,21,3021,True,104
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,22,3022,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,23,3023,True,96
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,24,3024,True,80
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,25,3025,True,94
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,26,3026,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,27,3027,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,28,3028,True,90
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,29,3029,True,86
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,30,3030,True,88
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,31,3031,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,32,3032,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,33,3033,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,34,3034,True,85
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,35,3035,True,79
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,36,3036,True,90
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,37,3037,True,94
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,38,3038,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,39,3039,True,83
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,40,3040,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,41,3041,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,42,3042,True,88
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,43,3043,True,87
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,44,3044,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,45,3045,True,87
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,46,3046,True,88
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,47,3047,True,101
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,48,3048,True,95
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,49,3049,True,93
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,0,3000,True,87
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,1,3001,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,2,3002,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,3,3003,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,4,3004,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,5,3005,True,86
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,6,3006,True,99
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,7,3007,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,8,3008,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,9,3009,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,10,3010,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,11,3011,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,12,3012,True,90
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,13,3013,True,94
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,14,3014,True,83
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,15,3015,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,16,3016,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,17,3017,True,79
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,18,3018,True,100
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,19,3019,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,20,3020,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,21,3021,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,22,3022,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,23,3023,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,24,3024,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,25,3025,True,96
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,26,3026,True,101
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,1,27,3027,False,280
