suite,task_id,task_description,noise_type,severity,rollout_index,episode_seed,success,episode_length
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,35,2035,True,123
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,36,2036,True,121
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,37,2037,True,101
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,38,2038,True,136
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,39,2039,True,156
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,40,2040,True,118
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,41,2041,True,144
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,42,2042,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,43,2043,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,44,2044,True,117
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,45,2045,True,140
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,46,2046,True,101
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,47,2047,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,48,2048,True,140
spatial,2,pick up the black bowl from table center and place it on the plate,zoom_blur,3,49,2049,True,153
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,0,2000,True,94
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,1,2001,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,2,2002,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,3,2003,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,4,2004,True,119
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,5,2005,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,6,2006,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,7,2007,True,111
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,8,2008,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,9,2009,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,10,2010,True,117
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,11,2011,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,12,2012,True,120
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,13,2013,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,14,2014,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,15,2015,True,108
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,16,2016,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,17,2017,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,18,2018,True,112
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,19,2019,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,20,2020,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,21,2021,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,22,2022,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,23,2023,True,105
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,24,2024,True,115
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,25,2025,True,114
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,26,2026,True,111
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,27,2027,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,28,2028,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,29,2029,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,30,2030,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,31,2031,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,32,2032,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,33,2033,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,34,2034,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,35,2035,True,103
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,36,2036,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,37,2037,True,108
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,38,2038,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,39,2039,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,40,2040,True,99
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,41,2041,True,101
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,42,2042,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,43,2043,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,44,2044,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,45,2045,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,46,2046,True,121
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,47,2047,True,105
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,48,2048,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,fog,3,49,2049,True,113
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,0,2000,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,1,2001,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,2,2002,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,3,2003,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,4,2004,True,125
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,5,2005,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,6,2006,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,7,2007,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,8,2008,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,9,2009,True,124
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,10,2010,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,11,2011,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,12,2012,True,124
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,13,2013,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,14,2014,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,15,2015,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,16,2016,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,17,2017,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,18,2018,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,19,2019,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,20,2020,True,119
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,21,2021,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,22,2022,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,23,2023,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,24,2024,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,25,2025,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,26,2026,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,27,2027,True,141
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,28,2028,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,29,2029,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,30,2030,True,128
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,31,2031,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,32,2032,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,33,2033,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,34,2034,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,35,2035,True,118
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,36,2036,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,37,2037,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,38,2038,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,39,2039,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,40,2040,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,41,2041,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,42,2042,True,141
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,43,2043,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,44,2044,True,125
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,45,2045,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,46,2046,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,47,2047,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,48,2048,False,280
spatial,2,pick up the black bowl from table center and place it on the plate,glass_blur,3,49,2049,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,0,3000,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,1,3001,True,85
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,2,3002,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,3,3003,True,87
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,4,3004,True,94
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,5,3005,True,78
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,6,3006,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,7,3007,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,8,3008,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,9,3009,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,10,3010,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,11,3011,True,83
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,12,3012,True,78
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,13,3013,True,85
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,14,3014,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,15,3015,True,86
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,16,3016,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,17,3017,True,92
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,18,3018,True,83
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,19,3019,True,87
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,20,3020,True,88
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,21,3021,True,86
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,22,3022,True,81
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,23,3023,True,96
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,24,3024,True,87
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,25,3025,True,85
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,26,3026,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,27,3027,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,28,3028,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,29,3029,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,30,3030,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,31,3031,True,86
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,32,3032,True,87
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,33,3033,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,34,3034,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,35,3035,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,36,3036,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,37,3037,True,85
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,38,3038,True,88
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,39,3039,True,81
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,40,3040,True,84
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,41,3041,True,90
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,42,3042,True,88
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,43,3043,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,44,3044,True,90
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,45,3045,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,46,3046,True,99
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,47,3047,True,87
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,48,3048,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,clean,0,49,3049,True,90
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,0,3000,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,1,3001,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,2,3002,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,3,3003,True,95
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,4,3004,True,101
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,5,3005,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,6,3006,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,7,3007,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,8,3008,True,107
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,9,3009,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,10,3010,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,11,3011,True,95
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,12,3012,True,90
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,13,3013,True,105
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,14,3014,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,15,3015,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,16,3016,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,17,3017,True,98
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,18,3018,True,100
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,19,3019,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,20,3020,True,101
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,21,3021,True,94
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,22,3022,True,111
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,23,3023,True,88
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,24,3024,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,25,3025,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,26,3026,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,27,3027,True,101
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,28,3028,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,29,3029,True,96
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,30,3030,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,31,3031,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,32,3032,True,87
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,33,3033,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,34,3034,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,35,3035,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,36,3036,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,37,3037,True,93
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,38,3038,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,39,3039,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,40,3040,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,41,3041,True,90
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,42,3042,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,43,3043,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,44,3044,True,103
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,45,3045,True,84
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,46,3046,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,47,3047,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,48,3048,True,92
spatial,3,pick up the black bowl on the cookie box and place it on the plate,motion_blur,3,49,3049,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,0,3000,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,1,3001,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,2,3002,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,3,3003,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,4,3004,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,5,3005,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,6,3006,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,7,3007,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,8,3008,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,9,3009,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,10,3010,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,11,3011,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,12,3012,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,13,3013,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,14,3014,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,15,3015,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,16,3016,True,151
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,17,3017,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,18,3018,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,19,3019,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,20,3020,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,21,3021,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,22,3022,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,23,3023,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,24,3024,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,25,3025,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,26,3026,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,27,3027,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,28,3028,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,29,3029,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,30,3030,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,31,3031,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,32,3032,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,33,3033,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,34,3034,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,35,3035,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,36,3036,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,37,3037,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,38,3038,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,39,3039,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,40,3040,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,41,3041,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,42,3042,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,43,3043,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,44,3044,True,101
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,45,3045,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,46,3046,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,47,3047,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,48,3048,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,gaussian_blur,3,49,3049,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,0,3000,True,86
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,1,3001,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,2,3002,True,90
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,3,3003,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,4,3004,True,93
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,5,3005,True,81
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,6,3006,True,85
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,7,3007,True,73
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,8,3008,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,9,3009,True,85
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,10,3010,True,78
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,11,3011,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,12,3012,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,13,3013,True,99
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,14,3014,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,15,3015,True,90
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,16,3016,True,83
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,17,3017,True,81
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,18,3018,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,19,3019,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,20,3020,True,85
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,21,3021,True,88
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,22,3022,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,23,3023,True,83
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,24,3024,True,78
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,25,3025,True,87
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,26,3026,True,199
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,27,3027,True,94
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,28,3028,True,76
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,29,3029,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,30,3030,True,95
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,31,3031,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,32,3032,True,80
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,33,3033,True,110
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,34,3034,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,35,3035,True,88
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,36,3036,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,37,3037,True,81
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,38,3038,True,84
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,39,3039,True,83
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,40,3040,True,92
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,41,3041,True,79
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,42,3042,False,280
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,43,3043,True,86
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,44,3044,True,79
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,45,3045,True,92
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,46,3046,True,111
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,47,3047,True,94
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,48,3048,True,78
spatial,3,pick up the black bowl on the cookie box and place it on the plate,zoom_blur,3,49,3049,True,87
spatial,3,pick up the black bowl on the cookie box and place it on the plate,fog,3,0,3000,True,91
spatial,3,pick up the black bowl on the cookie box and place it on the plate,fog,3,1,3001,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,fog,3,2,3002,True,81
spatial,3,pick up the black bowl on the cookie box and place it on the plate,fog,3,3,3003,True,89
spatial,3,pick up the black bowl on the cookie box and place it on the plate,fog,3,4,3004,True,82
spatial,3,pick up the black bowl on the cookie box and place it on the plate,fog,3,5,3005,True,80
